#FORMAT: BEACON
#PREFIX: http://d-nb.info/gnd/
#TARGET: https://ixtheo.de/Search/Results?lookfor={ID}&Type=GND
#NAME: INDEX THEOLOGICUS (IxTheo)
#MESSAGE: INDEX THEOLOGICUS: Publikationen im IxTheo
#DESCRIPTION: Die Datenbank "Index Theologicus" (IxTheo: https://ixtheo.de) ist eine internationale, open access Bibliographie für Theologie und Religionswissenschaft. Ausgewertet werden alle Mediengattungen wie Monographien, Aufsätze (aus mehr als 1.000 theologischen und religionswissenschaftlichen Zeitschriften sowie Aufsätze aus Sammelschriften, z.B. Festschriften und Kongressschriften), Rezensionen, Lexikonartikel, Websites, Weblogs, Datenbanken, Archivmaterial und Nachlässe, Forschungsdaten etc. Statistik: mehr als 390.000 Personen- und Körperschafts-GND, mehr als 2,8 Mio Titel (Stand März 2022).
#INSTITUTION: Universitätsbibliothek Tübingen
#CONTACT: ixtheo@ub.uni-tuebingen.de
#TIMESTAMP: 2022-12-11
1234014696|1
1233608495|1
1233563971|2
1233218107|1
1232842443|1
1232819123|3
1232440094|1
123226525X|1
1232092525|2
1231738960|3
1231492554|1
123148442X|1
1231483776|1
1231332948|1
1230444734|1
1230078851|1
122984404X|1
1229462430|1
1229141626|1
1228630372|1
1228563667|1
1228476152|1
1228467099|1
1228460418|1
1228441383|1
1228195544|1
1228088756|1
1227972253|1
1227903901|1
1227873026|1
1227701446|1
1227671555|1
1227267983|2
1226870139|1
1226489028|1
1226181678|1
122618023X|1
1226100139|1
1226096050|1
1225969603|1
1225945151|1
1225940761|1
1225904919|1
122580843X|1
1225807700|1
1225775132|1
122556378X|3
1225308747|1
122499650X|1
1224972414|1
1224827554|1
1224812034|1
1224700538|2
1224482085|1
1223994430|1
1223476871|1
1223054233|1
1223005925|1
1222627078|3
1222627027|1
1222626624|1
1222626217|1
1222623145|1
1222201720|1
1222200929|1
1222197545|1
1222195445|1
1222140098|1
1222135825|1
1221805746|1
1221805711|1
1221728415|1
1221560433|1
1221315099|1
1221314300|1
1221311786|1
1221310356|1
1221276999|1
1221227882|1
1221216821|1
1221167901|1
122116094X|1
1221138057|1
1221103741|1
1221102524|1
1221071432|1
1220806943|1
1220802808|4
1220528587|1
1220314269|1
1220207489|1
1220207446|2
122005397X|1
1219946680|1
1219936545|1
1219681156|1
1219600652|1
1219310476|3
1219223328|1
1219222798|1
121908719X|1
1219077798|1
121898371X|1
1218266090|1
1218172177|2
1218021586|1
1217543961|1
121725613X|1
1217209247|1
121720539X|1
1217074627|1
1217022171|2
121697747X|1
1216903565|1
1216899258|1
1216886369|1
1216278415|1
1215866844|1
1215041853|1
1214894631|1
1214595391|1
1214383882|1
1214333613|1
1214261043|2
1214260950|1
1213679982|1
1213543444|1
1213541573|1
1213302587|1
1213272939|2
1212884175|1
1212884094|1
1212679814|1
1212389271|1
1212379284|1
1212376579|1
121237519X|1
121222518X|1
1211855945|1
121169240X|1
1211349357|1
1211203689|1
1211196992|1
1211120899|1
1210575558|2
1210520567|1
1210216485|1
1210090708|1
1209749327|2
1130733033|1
1209603667|1
1209579596|1
120950152X|1
120941385X|1
1209244853|1
1209064413|1
1209029367|1
1208919555|1
1208876031|1
1208726382|1
1208411799|1
1208306707|1
1208305999|1
1207935069|1
1207581739|1
1223085848|1
1207552895|1
1207352497|1
1207289531|1
1207281549|1
120670358X|1
120665743X|1
1206607416|2
1206595434|1
1206007214|1
1205981918|1
1205914587|1
1205913327|1
1205898212|1
1205897496|1
1205895442|1
1205183663|1
1205182845|1
1205082344|1
1205008489|1
1205007997|1
1205007350|1
1205006974|1
1204955840|1
120487221X|1
1204654980|1
1204653046|1
1204652856|1
1204646392|1
120464442X|1
1204577846|1
120444448X|1
1204396167|1
1204296693|3
1204218617|1
1204026300|1
120402443X|2
1203832400|5
1203725612|1
1203668147|2
1203246595|1
1203156782|2
1203136862|1
1203090013|1
120299332X|1
1202937470|2
1202936741|1
1202885756|1
1202816657|1
1202615945|1
1202465013|1
1201825768|2
1201602580|1
1201598389|1
1201511763|1
1201502152|3
1201391717|1
1201141788|1
1201141591|1
1201139910|1
1201043719|1
1201040507|1
120097459X|1
1200972775|1
1200971566|1
1200955366|1
1200613880|1
120049833X|1
1200032055|1
1199621048|1
119958584X|3
1199550248|1
1199441708|1
1199043850|1
141283459|1
1198324694|1
1198223979|1
1198153393|1
1198140704|1
128374861|1
1197956948|1
1197955437|1
1197171657|1
1197163417|1
1197068430|1
119703367X|2
1197016953|1
119699823X|1
1196899738|1
1196815925|1
1196701636|1
1196541981|1
1196382050|1
1196233276|3
1196219249|1
119621624X|1
1196031835|1
1195742665|1
1195152035|2
1194971288|2
1194962580|2
1194881262|1
1194860435|1
1194576400|2
1194503845|1
1194442536|1
1194442404|1
1194264824|1
1194258220|1
1194203663|1
1194028527|1
1193931649|1
1193755883|3
1193601045|1
1193506735|1
1193467861|1
1193092140|1
1192803213|1
1192782143|1
1192706404|1
1192400771|1
1192400461|1
134904931|1
119239786X|1
1192397703|1
1192344952|1
1192329511|1
1192263138|1
1192045653|1
119178326X|1
1191739376|1
1191721892|1
1191306380|3
1190829975|1
1190829266|1
1190756420|1
1190325152|3
124924557|1
1190200139|1
1190118696|1
1190046040|1
1189615460|1
1189376008|1
1189367513|1
1189237369|1
118916065X|1
1188634550|1
1188625772|1
118832764X|1
1188265059|1
1188073095|2
1187988421|1
1187975818|1
1187785733|2
1187374377|1
1186876018|1
1186826517|1
1186750448|2
1186646683|1
1186181362|1
1186094028|1
1186000171|1
1185588817|1
1185531467|1
1185193316|1
1184679142|1
1184631298|1
1184506469|1
118440447X|1
1183840179|1
1183212534|1
1183137516|2
1183120710|1
1182913962|1
1182432867|1
1181203481|3
1181015049|1
1182277195|2
1182261930|1
1181993849|1
1181909716|1
1181875307|1
1181826519|1
1181803977|1
1181721202|1
1181719461|1
1180774442|1
118073078X|1
1180669312|1
1180640004|1
118063781X|1
1180337867|2
1180332067|1
1180311914|1
1179800842|1
1179734246|1
1179422546|1
1179388542|1
1179221745|1
1179219635|1
1179140486|1
1179139712|2
1179139402|1
1178812308|1
1178605221|1
1178445844|1
1178047709|1
1177956160|3
1177715953|1
1177702002|1
1176977563|1
1177296721|1
1177201798|1
1177179687|1
1177151618|1
1177106906|1
1177082888|2
1176987283|1
1176825593|1
1176822330|1
1176680919|1
1176679805|1
1176668668|1
1176539035|1
1176429647|1
1176157108|1
1175671576|1
1175565857|1
1175496073|2
1175479322|1
1175391433|1
1174943114|1
1174775149|1
1174716045|1
1174699973|1
117371507X|1
117366436X|1
1173471146|1
1173363750|2
1173112715|1
1173013369|1
1172850704|1
1172756228|2
1172736324|1
1172321728|1
1172321302|1
1172317550|1
117224314X|1
117210994X|1
1172102007|1
1171954751|2
1171939574|1
1171831323|1
117175258X|1
1171727534|1
1171576625|1
1171537603|3
1171353774|2
117126402X|1
1171263406|2
1171236239|1
117123581X|2
1171156626|1
1171154038|1
1170980139|1
1170968244|1
1170897452|1
1170835104|3
1170711472|1
1170623409|1
1170606784|1
1170431178|1
1170267904|1
1170258638|1
1170171087|1
1170115977|1
1169354793|1
1169341047|1
1169175872|1
1169164307|1
116914103X|1
1169078060|1
1168811422|1
1168773547|2
1168770300|2
1168742951|1
1168734762|1
1168505275|1
1168395798|2
1168280559|1
1168164281|1
1168144620|1
1167972953|2
1167890132|1
116785943X|1
1167802993|1
1167780817|1
1167719166|2
116754854X|1
1167335414|1
1167280032|1
1167196309|1
1167165284|1
1166884309|1
1166813908|1
1166617475|1
1166255948|1
1165913690|1
1165881055|1
1165837293|1
1165808617|1
1165808110|1
1165796473|1
1165699060|1
1165603845|1
1165599317|1
116558977X|2
1165587386|1
1165156776|2
1165015161|1
1228492719|1
1165014343|1
1165014106|1
1164981811|1
1164981641|1
1164977970|2
1164610228|1
1164478737|2
1164403567|1
116420372X|1
1164176269|1
1164173529|1
116401658X|1
1163975486|2
1163756040|1
1163691747|1
1163628131|1
1163626708|1
1163611093|1
116354468X|1
1163413038|1
1162854367|2
1162849355|1
1162968494|1
1162917555|1
1162726725|1
1162567821|1
1162502681|2
1162353392|1
1162345896|1
1162285419|1
1162235101|1
1162232773|1
1162159073|2
1162085312|1
1162076518|1
1161959270|2
1161856102|1
1161854983|1
1161742972|1
1161677364|2
1161611347|1
1161497935|1
1161486534|2
1161483403|2
1161480382|1
1161467831|1
1161436804|1
1161375066|1
1161097511|1
1161059954|1
1161052135|14
116096257X|1
1160734682|1
1160605815|1
1160391610|1
1160272506|1
1160257248|2
1160090335|1
1160052514|1
1159355215|1
1159328439|1
115930372X|1
1159289840|1
1159273065|1
1159270406|1
1159259623|1
1159249571|1
1159243794|1
1159241252|1
1159228264|1
1159223556|1
1159207771|1
1159188467|1
1159160031|1
1159064652|1
1159029539|1
1158909535|1
1158866372|2
1158767242|1
1158746989|2
1158724926|1
1158723229|1
1158721285|1
115870965X|1
1159730652|1
1159715041|1
1159672407|1
1159664250|1
115965011X|1
1159649219|1
1159580162|1
115957989X|1
115858587X|1
115853888X|1
1158534256|1
115846018X|1
1158429177|2
1158411677|1
1158358466|1
1158351402|1
115833737X|1
1158336284|1
1158332084|1
1158307462|1
1158289855|1
1158281765|1
1158268270|1
1158267517|1
1158263228|1
1158226292|1
1158208936|1
1158128916|1
1158112513|1
1158073550|1
1158059604|1
1158047428|1
1158041128|1
1158034105|1
1158026153|1
1158007523|1
1158006284|1
1157967361|1
1159391688|1
1159312044|1
1157851142|1
1157850707|1
1157845800|1
115779159X|1
1157787827|2
1157778062|1
1157769241|1
1157723837|1
1157708676|1
1157680828|1
1157666426|1
1157658555|1
1157654231|1
115765388X|2
115765262X|2
1157634214|1
1157604935|1
1157575439|2
115756433X|1
1157550401|2
1157535666|1
1157510655|3
1157482864|1
1157471846|1
1157413668|1
1157365116|1
1157338151|1
1157333850|1
1159229511|1
1159202664|1
1159194025|1
1159143137|1
115910798X|1
1158857284|1
1157300545|1
1157265480|1
1157246087|1
1157221661|1
1157171214|1
115715932X|1
1157147968|1
1157139434|1
1157135757|1
1157065163|2
1158738501|1
1158720955|1
1158625286|3
1158606117|1
1158544367|1
1158479077|1
1158478917|1
1158430213|1
1158108214|1
1158105428|1
1158022530|1
1157985041|1
1157982883|1
1157767532|2
1157767230|3
115776410X|2
1157707769|1
1157659578|1
1157656218|1
1157534546|1
1157411800|1
1157382762|1
1157380638|2
1157379214|1
1157190057|1
1157162061|1
1157148867|1
1157133835|1
1157125719|1
1156944589|1
1156885566|1
115687453X|2
1156853206|2
1156755328|1
1156545323|3
1156677122|1
1156560829|1
1156496764|1
1156418410|1
1156414067|1
1156387221|1
1156280273|1
1156017467|1
1155981022|1
1155842723|1
1155788796|6
1155763629|1
1155632869|2
1155632753|1
1155607090|1
1155555066|2
115551517X|1
1155319672|1
1155308387|1
1155272404|2
1155251520|1
1155199448|1
1155183827|1
1155130294|3
115500924X|2
1154958388|1
1154894924|1
1154888045|1
1154812200|1
1154619745|1
1154605876|1
1154551911|1
1154539865|1
1154527018|1
1154526801|1
1154526143|1
1154495175|1
1154444694|1
1154413810|1
1153937735|1
115384656X|1
1153794411|1
1153578239|1
1153506521|1
1153442604|1
1153431254|2
1153232316|2
115315689X|1
1153136341|1
1153093332|1
1153092999|1
1153080273|1
1152402595|1
115240007X|1
1152393405|1
1152045555|1
1152016733|1
1152016326|2
1151914711|1
115190788X|1
1151670111|1
115164191X|1
1155318722|1
1151641545|1
115154485X|1
115151876X|1
1151514314|1
115146550X|1
1151455814|1
1151407194|2
1151402516|1
1151331112|2
1151261017|1
1151245577|1
1151134287|1
1151129836|1
1151086207|1
1151084956|1
1151059080|1
1150988746|1
1150860545|1
1150798947|1
1150785292|1
1150535849|2
1150527536|1
1150451998|1
1150450940|1
1150323175|1
1150307552|1
1150274263|1
1150195487|5
1150187964|1
1149952822|2
1149693657|1
1149094451|2
1149066326|1
114905915X|1
1148959432|1
1148690433|1
1148687300|1
1148559817|1
1148459545|1
1147226695|1
1147162085|1
1147159440|19
114715628X|1
1147154635|4
114715449X|1
114715080X|1
1147150214|1
1147148651|1
1147145369|1
1147143633|2
114714222X|1
1147142211|1
1147141746|1
1147139830|1
114713975X|1
1147139482|1
1147138850|1
1147138125|1
1147136297|1
1147134421|1
1147133557|1
1147133212|1
1147131341|2
1147131287|1
1147131236|1
1147131104|1
1147131090|1
1147129606|1
1147129088|1
1147128928|1
1147128723|1
1147128634|1
1147128553|1
1147127689|1
1147127441|1
1147126763|1
1147126240|1
1147125821|1
1147122512|1
1147122059|1
1147121907|1
1147121451|1
1147120315|1
1147120013|1
1147119368|1
1147119171|1
1147118299|1
114711644X|1
1147111871|1
1147108242|1
1147108145|1
1147108137|1
1147105928|1
1147105650|2
1147098735|1
1147097569|2
1147093032|1
122905857|1
1147087091|1
1147082340|1
1147078181|1
1147077398|1
114707531X|1
1147068119|1
1147068100|1
1147066809|1
1147063761|1
1147056056|1
1147055912|1
1147048541|1
114704614X|1
1147045526|1
1147041172|1
1147040761|1
114703995X|1
1147037779|1
1147037698|1
1147037221|1
1147033749|1
1147033099|2
1147032939|1
1147027633|1
1147027617|1
1147027595|1
1147026602|1
1147020876|1
1147013845|2
1147013780|1
114701230X|1
1147009236|1
1147007799|1
1147005389|1
1147001715|1
1147001464|1
1146990219|1
1146987706|1
1146987609|1
1146960654|1
114695963X|1
1146959133|1
1146951531|4
1146950187|1
1146946090|1
1146945027|1
1146938268|1
1146937458|1
1146937210|1
1146935471|1
1146934394|1
1146923694|1
1146905645|1
1146901461|1
114690035X|1
1146893132|1
1146885253|1
1146877099|1
1146875827|1
1146875517|1
1146875509|1
1146875363|1
1146873336|1
1146870620|1
1146855486|1
1146854501|1
1146852002|1
1146851952|1
114684901X|1
1146847270|1
1146847238|1
1146835388|1
1146835264|1
114682775X|1
114682579X|1
1146825706|1
1146824386|1
1146823290|1
1146820348|1
1146808933|1
1146808224|1
1146805616|1
1146804342|1
1146797753|1
1146796722|1
1146796145|1
1146795610|2
1146794932|1
1146789912|1
1146782691|1
1146767897|1
1146756402|1
1146748515|1
1146747314|1
1146746776|1
1146737238|1
1146736878|1
1146735731|1
1146735480|1
1146726236|1
1146709846|1
1146706626|1
1146704321|2
1148179658|1
1148112480|1
1146693850|4
114669122X|1
1146685556|1
1146682867|1
1146679831|3
1146670788|1
1146670761|1
1146667167|1
1146665636|1
1146658990|1
114665779X|1
114665426X|1
1146614837|1
114661232X|1
1146593368|1
1146589131|1
1146581262|1
1146564783|1
1146561903|1
1146549830|2
1146549547|1
1146546904|1
1146532911|1
1146531427|1
1146517815|1
1146508786|1
1146506368|1
1146495439|1
1146492316|1
1146485891|1
1146482507|1
1146478372|1
1146477686|1
1146465955|1
1146464126|1
1146441819|1
1146429371|1
1146428650|1
1146403550|1
1146403186|1
1146401159|1
1146399944|1
1146397054|1
1146396767|1
1146390750|1
1146390025|1
1146371624|1
1146371306|3
1146352646|1
1146345585|1
1146341970|1
1146337779|2
114631549X|1
1146314949|1
1146311850|1
1146303084|1
1146301502|1
1146293887|1
1146293755|1
1146270097|1
114626514X|1
1146258704|2
1146257503|1
1146253486|1
1146240813|1
1146235267|1
1146232578|1
1146230753|1
114622723X|1
1146217196|1
1146211201|1
1146198043|1
1146196628|3
114619658X|1
1146189052|1
1146181817|1
114617876X|2
1146172710|1
1146168616|1
1146151020|2
1146146175|3
1146135580|1
1146130872|2
1146123817|1
1146086857|1
1146084897|3
1146083416|1
1146083068|1
1146082630|1
1146078986|1
1146076657|1
1146073410|1
1146069030|1
1146067852|1
1148035532|1
1147131422|1
114798932X|1
1147150079|1
1147903093|2
1147894914|1
1147793298|1
1146040199|1
1146026641|1
1146026153|1
1146019246|1
1146017820|1
1146010869|1
1146003773|1
1146003471|1
1145992986|1
1145992080|1
1145980406|1
1145978371|1
1145974376|5
1145964524|1
1145959385|3
1145957935|1
1145946003|1
1145941273|1
1145940587|1
1145932258|1
1145921191|1
1146170319|1
1145920896|1
1145919243|2
1145913164|1
1145912761|1
1145904742|1
1145897940|1
1145896278|1
1145873057|1
1145860915|1
1145858570|1
114583664X|1
114583597X|1
1145832776|1
1145827780|2
1145824528|1
1145813666|1
1145788351|1
1145754414|1
1145728723|1
1145718531|1
1145713459|2
1145709656|5
1145708099|1
1145707564|1
1145706037|1
1145705103|1
1145674798|2
1145673341|1
1145673201|1
1145662900|4
1145660576|1
1145650015|1
1145647294|1
1145645631|1
1145639925|2
1145630812|1
114563026X|1
1145616550|1
1145614671|5
1145608787|1
1145602517|1
1145599737|1
1145599427|1
1145593909|1
1145592732|1
1145590446|1
1145575501|3
1145566545|1
1145555411|1
1145550088|1
1145538347|1
114771374X|2
1145513867|1
1055179828|1
1145512798|2
1145498078|1
1145476783|2
1145426530|1
1145409644|1
1145386571|1
1145385524|2
1145375472|1
1147645299|1
1147518998|2
1147495661|1
1147407630|1
1147394067|1
1147320918|1
114732087X|1
1147158479|1
1147156816|1
1147156832|1
1147144923|1
1147140758|1
1147140707|1
1147140774|1
1147137358|1
1147137250|2
114713524X|1
1147135258|1
1147132305|1
1147127948|1
114712793X|1
1147124221|1
1147118817|1
1147112215|2
1147094896|1
1147031231|1
1147031142|1
1147031010|1
1147028141|1
1147017549|1
1147017476|1
1147017395|1
1147017247|1
1146964366|1
1146953763|1
1146953739|1
1146940467|1
1146913656|1
1146902697|2
1146882505|2
1146861451|1
114684154X|1
1146819854|1
1146797095|1
1146787162|1
1146776713|1
1146772483|1
1146765177|1
1146765053|2
114675339X|1
1146731248|1
1146722958|1
114669525X|1
1146637063|1
1146631979|1
1146614055|1
1146597541|1
1146588151|1
1146530684|1
1146488912|1
1146482833|1
1146452063|1
1146440359|1
1146407742|1
1146397364|1
1146373732|1
1146367473|1
1146316194|3
1146305834|1
1146274866|1
1146254199|1
1146219342|1
1218192127|1
1146146779|1
1146033621|1
1146025947|1
1146020473|1
1146001576|1
1145967248|1
1145965334|3
1145935915|1
1145932088|1
1145927734|1
1145915086|1
1145895131|2
1145810349|1
1145780644|1
1145780407|1
1145779417|1
1145766749|1
1145755569|1
1145747027|1
1145735754|2
1145645089|1
1145645194|1
1145617697|1
1145605044|3
1145604854|6
1145600867|1
1145595413|4
1145535704|1
1145433340|1
1145431658|1
1145419127|1
1145374166|1
1145361900|1
1145178790|1
1145159893|1
1145046002|1
1144990890|1
1144986281|1
1144984688|1
114497996X|1
1144960207|1
1144907616|1
1144886449|1
1144884667|1
1144881684|1
1144881021|1
1144880475|1
1144878195|1
1144874300|1
1144507030|1
1144318475|1
114430881X|1
1144306027|2
1144305098|2
1144304970|2
1144217636|1
114386770X|1
1143866037|1
1143849981|1
1143724755|1
1143607260|1
1143539591|1
1143245113|1
1143239687|2
114305086X|3
1143050258|1
114304987X|1
1143033124|1
1142953033|1
1142562166|1
1142263657|1
1142242986|1
1142116700|1
1142013847|2
1142006875|1
1141728079|1
114169834X|1
1141697467|1
1141694921|1
1141604949|1
1141404567|1
1141321750|1
1141305283|4
1141199017|1
1141179237|1
1222204525|1
114065232X|1
1140620487|1
1140603868|1
114050827X|1
1140504754|1
1140503901|1
1140456776|2
1140454978|1
1140172816|1
114014605X|2
1140144669|2
1140030442|1
1139984675|1
1139799584|1
1139178709|2
1139136836|1
1139134396|1
1139132024|1
1139460455|1
1139444484|1
113944381X|1
1139399535|1
1139396838|1
1139221035|2
1139216066|1
1139203568|1
1139198343|1
1139198270|1
1139197460|1
1139193872|2
1139124412|2
113906407X|1
1139068695|1
1138999342|1
113892864X|2
1138928577|1
1138813796|1
1138590320|1
1138575429|1
1138464406|1
1138361836|1
1138214167|1
1138133647|1
1138059595|1
1137966505|1
1137953160|1
1137862645|1
1137856440|1
1137727861|1
1137654767|1
113764284X|1
1137532793|1
1137587539|1
1137518294|1
113739952X|1
1137384417|1
1137267704|1
1137235659|2
1137188588|1
1137061057|1
1137032308|1
1137030305|1
1136964606|1
1136931910|1
1136928944|1
1136674993|1
1136663835|1
1218634898|1
1136589961|1
1136589317|1
1136429816|1
113639138X|1
1136373896|1
1136347062|1
113633873X|3
1136294813|1
1136292527|1
1136143351|1
1136033076|1
1136031375|1
1135813299|1
1135787980|1
1135730210|1
1135278806|1
1135213623|1
1135189129|1
1135169497|1
1135155828|1
1134974035|1
1134969023|1
1134904010|1
1134895542|2
1134845685|1
1133511228|1
1133500897|1
1133299970|4
1133109519|1
1133050697|1
1132734649|1
1132282780|1
1132274192|1
1131742389|1
1132219280|3
113215457X|1
113214308X|1
1132093910|1
1132090989|1
1131656954|1
1131647939|1
1131393600|1
1131383435|1
1131079450|2
1130893618|1
1130876144|1
1130817474|1
1130817091|1
113068234X|1
113061137X|2
1130255603|2
1130194965|2
1130193276|1
1130187055|1
1129816966|1
1129711765|1
1129710491|1
1129628779|1
112962238X|1
1129461173|1
1129277836|1
1129194817|1
112919096X|1
112918191X|1
1129132412|1
1129126056|1
1129124126|1
1129109550|1
1128926830|1
1128838001|3
1128443430|1
1128409771|1
1128351668|1
1128194600|1
1128178486|1
1128174324|1
1127641727|1
112735938X|2
1127162861|1
1127162497|1
1127161415|2
1127147382|2
1127078534|1
1127069632|1
112705418X|1
1126662216|1
1126599670|1
112652283X|1
1126466034|1
1126443166|1
1126130893|1
1126061352|2
1126058580|1
1125731508|2
1124703284|1
1125659564|1
1125654996|1
1125634197|1
1125475749|2
1125468513|1
1125456264|1
1125406615|1
1125390131|1
1125156848|1
112515182X|1
1125149965|3
1125040564|1
1125030836|1
1124565019|1
1124564284|1
112447871X|1
1157463134|1
1124250786|1
1124163670|1
1124159894|1
1124039155|1
1124028919|1
1124024514|8
1124009736|1
1123969914|3
112384190X|1
1123841624|1
1123837945|1
1123834911|3
112375537X|1
112366398X|1
112366286X|1
1123654379|1
